student_id,gender,department,semester,gpa_band,ds1_gpa,ds1_studytimeweekly,ds1_absences,ds1_tutoring,ds1_parentalsupport,ds1_extracurricular,ds1_sports,ds1_music,ds1_volunteering,ds1_parentaleducation,ds2_study_hours_per_day,ds2_sleep_hours_per_day,ds2_social_hours_per_day,ds2_physical_activity_hours_per_day,ds2_extracurricular_hours_per_day,ds2_stress_level,ds4_university_gpa,ds4_field_of_study,ds4_internships_completed,ds4_projects_completed,ds4_certifications,ds4_soft_skills_score,ds4_networking_score,ds4_job_offers,ds4_starting_salary,ds4_career_satisfaction,ds4_work_life_balance,ds4_current_job_level,ds5_major,ds5_interested_domain,ds5_future_career,ds5_projects,ds5_python,ds5_sql,ds5_java
STU_00978,1,IT,3,high,3.4861413290978023,9.812271517963982,1,0,3,1,0,0,0,1,8.2,5.1,4.2,4.3,2.2,High,3.2,Engineering,2,5,2,7,6,2,68000,7,6,Mid,Computer Science,Computer Graphics,Graphics Programmer,3D Rendering,Weak,Average,Strong
STU_00979,0,CSE,1,very_low,0.4906300621749082,3.9390726041744273,25,0,2,0,0,1,0,3,6.3,7.6,1.9,5.2,3.0,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00980,1,CSE,6,low,2.127408865912826,6.192636200056915,7,0,2,1,0,0,0,1,5.7,6.0,3.0,6.8,2.5,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00981,0,ECE,1,very_low,0.8359897662567951,13.177108084536844,25,0,2,0,0,0,0,2,6.3,8.8,3.6,2.6,2.7,Moderate,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00982,1,CSE,3,high,3.030439088696523,5.951414328816309,2,0,3,0,0,0,0,3,9.9,8.4,3.6,1.1,1.0,High,3.5,Marketing,3,7,3,8,7,3,90000,8,6,Mid,Computer Science,Mobile App Development,Mobile App Developer,Android Game,Average,Weak,Strong
STU_00983,1,IT,6,very_low,1.2335870210314048,10.240467782175187,21,0,2,1,0,0,1,1,6.7,5.6,2.5,9.1,0.1,High,3.0,Business,1,4,1,6,5,1,56000,6,8,Entry,,,,,,,
STU_00984,1,IT,4,low,1.5635740338353443,10.883602318839072,14,0,0,1,1,0,0,2,6.1,9.9,2.6,1.4,4.0,Moderate,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00985,0,ECE,8,low,2.474039536809681,14.72559797566843,12,0,3,1,1,0,0,2,6.8,8.9,4.0,1.3,3.0,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00986,0,ECE,7,medium,2.7618237513851387,16.904511163214796,9,0,2,1,1,0,0,1,7.8,6.5,4.4,4.0,1.3,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,Computer Science,Mobile App Development,Mobile App Developer,iOS App Development,Average,Strong,Weak
STU_00987,0,CSE,8,high,3.279646224162432,3.8516326491705577,0,0,3,1,0,0,0,2,9.8,9.1,2.4,0.3,2.4,High,3.4,Business,2,5,2,8,7,2,76000,7,6,Mid,Computer Science,Data Science,Data Analyst,Big Data Analytics,Average,Strong,Weak
STU_00988,0,ECE,5,low,1.9146018444641888,10.10056092297534,14,1,1,0,0,0,0,3,5.1,8.8,0.8,8.3,1.0,Low,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00989,0,ECE,8,medium,2.734401494419992,5.305701781721048,3,0,3,0,0,0,0,2,7.3,7.8,4.0,4.9,0.0,Moderate,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,Computer Science,Computer Graphics,Graphics Programmer,3D Rendering,Weak,Average,Strong
STU_00990,0,Civil,6,very_low,0.4436406552124723,18.434533389033227,29,0,1,0,0,0,0,2,6.7,6.0,0.4,7.5,3.4,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00991,0,IT,5,low,1.9137997969013387,11.081167669204214,14,1,2,0,1,0,0,2,6.3,8.8,3.6,2.6,2.7,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00992,0,ECE,5,very_low,0.7695898642280781,16.195770573762093,24,0,3,0,0,0,0,1,5.3,7.7,3.8,5.1,2.1,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00993,1,Civil,3,low,1.8209201086118587,18.61615344689524,18,0,3,0,0,0,0,2,5.4,6.9,1.9,6.2,3.6,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00994,1,Civil,3,low,1.5258378621561266,17.8952397402499,19,1,2,1,0,0,0,4,5.3,7.7,3.8,5.1,2.1,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00995,1,CSE,7,high,3.270262309404739,9.589099562995314,7,1,3,1,1,1,0,3,7.6,7.2,3.4,2.5,3.3,Moderate,3.4,Law,3,6,3,8,7,3,84000,8,6,Mid,Computer Science,Data Science,Data Analyst,Data Mining,Average,Weak,Strong
STU_00996,0,ECE,6,very_low,0.7763967059483814,4.17303826316862,25,0,4,0,0,1,0,2,5.1,7.1,3.4,5.6,2.8,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00997,0,CSE,6,low,2.1974911457392072,7.854702284484551,8,0,1,0,0,0,0,3,6.8,8.9,4.0,1.3,3.0,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00998,1,IT,6,low,2.438731252650425,2.5499945334397145,4,0,2,0,1,0,0,1,5.1,8.8,0.8,8.3,1.0,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00999,0,Civil,5,high,3.107348400568035,4.429870977192801,5,1,3,1,1,0,1,3,7.0,5.3,3.6,5.4,2.7,High,3.2,Business,2,5,2,7,6,2,70000,7,7,Mid,Computer Science,Web Development,Web Developer,E-commerce Website,Weak,Strong,Strong
STU_01000,0,IT,2,medium,2.569614181305555,18.515770989891365,11,0,1,0,0,0,0,2,7.2,8.1,4.2,3.5,1.0,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,Computer Science,Mobile App Development,Mobile App Developer,Android App,Average,Weak,Strong
STU_01001,1,CSE,3,very_low,0.9633750092514732,10.32495646400121,24,0,2,1,0,0,0,3,5.8,7.0,0.3,9.5,1.4,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01002,1,IT,5,low,2.096032624938282,9.61883216168607,15,0,3,1,0,0,0,2,5.2,8.4,0.1,7.9,2.4,Low,3.0,Psychology,1,3,1,6,5,1,42000,6,8,Entry,,,,,,,
STU_01003,1,IT,7,low,1.8081645587687407,1.2808704772957702,7,0,0,1,0,0,0,2,6.1,9.9,2.6,1.4,4.0,Moderate,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01004,0,ECE,3,very_high,3.512322894833646,5.96901322295521,0,0,3,0,0,1,0,2,9.0,7.9,2.9,3.8,0.4,High,3.7,Business,3,8,3,9,8,4,106000,9,6,Mid,Computer Science,Cybersecurity,Information Security Analyst,Network Security,Weak,Strong,Average
STU_01005,0,IT,1,low,2.027841922241568,5.783565077128863,10,0,2,0,0,0,0,1,5.5,6.7,5.2,4.8,1.8,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01006,1,CSE,6,low,1.5258378621561266,17.8952397402499,19,1,2,1,0,0,0,4,5.8,7.0,0.3,9.5,1.4,Low,2.8,Arts,0,2,0,5,4,0,32000,5,7,Entry,,,,,,,
STU_01007,0,ECE,7,very_low,0.5496018253589585,9.896569132428404,27,0,3,0,0,1,0,1,6.8,8.9,4.0,1.3,3.0,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01008,0,ECE,1,very_low,0.7716774917459892,4.061411858401243,26,1,2,0,0,0,0,2,5.3,5.2,0.4,11.1,2.0,High,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01009,1,Civil,1,medium,2.747706159044371,13.717525501729291,7,0,1,0,1,0,0,2,5.2,8.8,5.3,2.4,2.3,Low,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,Computer Science,Data Science,Data Scientist,Machine Learning,Average,Strong,Weak
STU_01010,0,CSE,8,low,2.3631214597500585,3.126628767856772,10,0,1,1,1,1,1,2,5.7,6.0,3.0,6.8,2.5,Low,3.0,Marketing,1,3,1,6,5,1,40000,6,8,Entry,,,,,,,
STU_01011,0,CSE,4,low,1.5135167558797396,6.532438114960176,17,0,0,1,1,0,0,2,6.1,9.7,2.8,2.5,2.9,Moderate,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01012,0,ECE,4,low,2.1923631978552875,3.4957343009031594,12,1,4,0,0,0,0,2,6.3,8.8,3.6,2.6,2.7,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_01013,1,CSE,3,low,1.9263590676627524,10.74833877199614,15,0,2,0,0,1,1,2,5.1,7.1,3.4,5.6,2.8,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01014,1,Mechanical,5,very_low,0.9430459197705604,13.230486482923498,25,0,3,1,0,0,0,3,5.5,6.7,5.2,4.8,1.8,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01015,1,ECE,5,medium,2.5723917087049197,2.695715698348762,8,0,2,1,1,0,0,1,6.1,9.5,3.2,1.3,3.9,Moderate,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,Computer Science,Cybersecurity,Information Security Analyst,Network Security,Average,Weak,Strong
STU_01016,0,Civil,5,very_low,1.4179299273727557,9.705112082944822,23,1,2,0,0,0,0,4,6.1,9.7,2.8,2.5,2.9,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_01017,1,IT,4,very_low,0.8976341586164038,12.665378346749778,26,0,3,1,1,0,0,0,5.7,5.0,1.0,9.3,3.0,High,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01018,1,CSE,3,low,2.134832886078039,11.468032517954075,14,1,2,0,0,0,1,1,5.7,5.0,1.0,9.3,3.0,High,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01019,0,IT,4,very_low,1.3415984768250016,0.6685306618644327,17,0,3,1,0,0,0,1,5.2,6.8,1.9,8.6,1.5,Low,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,,,,,,,
STU_01020,0,ECE,4,medium,2.5537231512721896,7.468891822908709,4,0,2,1,0,0,0,2,5.8,7.2,3.0,4.1,3.9,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,Computer Science,Machine Learning,Machine Learning Engineer,Natural Language Processing,Strong,Average,Weak
STU_01021,1,CSE,4,very_low,1.467442366638756,7.729874457278274,16,0,4,0,0,1,0,2,5.2,8.4,0.1,7.9,2.4,Low,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,,,,,,,
STU_01022,0,CSE,8,very_low,1.467442366638756,7.729874457278274,16,0,4,0,0,1,0,2,5.2,6.8,1.9,8.6,1.5,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01023,1,CSE,4,high,3.137624350847544,17.528418872089855,3,0,3,0,0,1,0,2,8.1,7.8,2.6,3.9,1.6,High,3.5,Marketing,3,7,3,8,7,3,90000,8,6,Mid,Computer Science,Web Development,Web Developer,E-commerce Website,Weak,Strong,Strong
STU_01024,0,ECE,8,very_low,1.2523485891697117,6.373945145707946,26,1,3,0,1,0,0,1,6.3,8.8,3.6,2.6,2.7,Moderate,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01025,0,CSE,7,very_low,1.2178731513333656,9.602698792767464,23,0,0,1,1,0,0,2,5.3,9.6,0.6,6.5,2.0,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01026,0,IT,2,high,3.205425334412305,3.4220495682680374,1,0,2,0,1,0,0,4,8.8,6.6,5.5,2.0,1.1,High,3.2,Marketing,2,5,2,7,6,2,64000,7,7,Mid,Computer Science,Data Science,Data Scientist,Machine Learning,Average,Strong,Weak
STU_01027,0,CSE,2,very_low,1.3250390169983148,8.033062515287606,25,1,2,1,0,1,0,1,5.4,6.9,1.9,6.2,3.6,Low,2.9,Psychology,1,3,1,6,5,1,44000,6,8,Entry,,,,,,,
STU_01028,1,CSE,6,medium,2.706659620286692,11.923653388047535,9,0,1,1,0,0,0,2,7.5,6.2,4.5,3.1,2.7,Moderate,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,Computer Science,Computer Graphics,Graphics Programmer,3D Rendering,Weak,Average,Strong
STU_01029,1,ECE,2,very_low,1.2010533026138683,0.0048586886902546,18,1,1,0,0,0,0,2,5.3,5.2,0.4,11.1,2.0,High,2.9,Arts,0,2,0,6,4,0,35000,5,7,Entry,,,,,,,
STU_01030,1,CSE,6,very_low,0.8384648733197381,18.421389725991627,24,0,1,1,0,0,1,1,5.9,5.5,3.8,6.9,1.9,High,3.0,Psychology,1,3,1,6,5,1,44000,6,8,Entry,,,,,,,
STU_01031,0,ECE,7,very_low,1.2267412857712765,18.89500160420424,22,1,2,0,0,0,0,3,5.5,8.9,1.0,5.1,3.5,Low,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,,,,,,,
STU_01032,0,ECE,1,very_low,1.2335870210314048,10.240467782175187,21,0,2,1,0,0,1,1,6.8,8.9,4.0,1.3,3.0,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01033,0,CSE,2,low,2.432078522782237,4.919994806135904,7,1,2,1,1,0,0,2,5.1,7.1,3.4,5.6,2.8,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01034,0,CSE,4,very_low,1.3974290948962047,9.35516461915159,18,0,3,1,0,0,1,1,7.0,7.1,5.8,1.4,2.7,Moderate,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01035,1,CSE,6,very_low,0.8170682206563473,8.090390489164701,27,0,3,0,1,0,0,2,5.1,6.6,0.3,9.2,2.8,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01036,1,CSE,8,medium,2.5723917087049197,2.695715698348762,8,0,2,1,1,0,0,1,6.4,5.7,4.8,4.9,2.2,High,3.0,Arts,1,3,1,6,5,1,46000,6,8,Entry,Computer Science,Artificial Intelligence,Machine Learning Researcher,Chatbot Development,Strong,Strong,Weak
STU_01037,0,ECE,3,very_low,1.2934088269809283,14.714359735562198,22,0,2,1,0,1,0,3,5.3,9.6,0.6,6.5,2.0,Low,3.0,Psychology,1,3,1,6,5,1,44000,6,8,Entry,,,,,,,
STU_01038,0,Mechanical,8,very_low,0.9621492198905311,17.173441098589922,26,0,3,0,0,1,0,2,6.1,9.7,2.8,2.5,2.9,Moderate,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01039,0,ECE,5,very_low,0.9131278090050235,18.26411923628345,29,1,3,0,0,0,0,1,5.1,6.6,0.3,9.2,2.8,Low,2.8,Arts,0,2,0,5,4,0,32000,5,7,Entry,,,,,,,
STU_01040,0,ECE,4,very_low,1.484857697467839,4.059871183823944,23,0,4,1,1,0,0,2,6.8,8.9,4.0,1.3,3.0,Moderate,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01041,1,IT,1,medium,2.639906487707337,11.703895707857075,7,0,1,0,0,0,1,2,5.3,8.0,4.2,3.0,3.5,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,Computer Science,Data Science,Data Scientist,Data Analytics,Average,Strong,Weak
STU_01042,1,ECE,5,low,1.8934409155419147,8.773433936060977,16,1,2,0,1,0,0,0,5.5,8.9,1.0,5.1,3.5,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01043,0,Mechanical,1,medium,2.7157532703177374,3.147570297377351,8,0,3,1,0,1,0,1,6.1,6.4,3.9,4.3,3.3,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,Computer Science,Web Development,Web Developer,E-commerce Website,Weak,Strong,Strong
STU_01044,0,IT,2,low,1.8041546917762192,9.91307841766494,15,0,2,0,1,0,1,0,6.3,8.8,3.6,2.6,2.7,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01045,0,CSE,3,medium,2.9268204402631444,16.543162968552465,8,1,1,1,0,0,0,2,5.2,8.8,5.3,2.4,2.3,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,Computer Science,Biomedical Computing,Healthcare IT Specialist,Healthcare Data Analyst,Weak,Average,Strong
STU_01046,0,ECE,8,low,2.4709240029839887,11.528111029072669,9,0,2,0,1,0,0,2,5.3,7.6,4.5,4.2,2.4,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_01047,0,IT,3,very_low,1.3638410472397342,7.6991744527511425,16,0,2,0,0,1,0,2,6.1,9.7,2.8,2.5,2.9,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01048,1,ECE,4,low,1.8228292080685773,16.452958543877788,19,0,2,1,1,0,0,1,5.5,9.1,4.4,1.4,3.6,Low,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_01049,0,Mechanical,7,high,3.270262309404739,9.589099562995314,7,1,3,1,1,1,0,3,9.8,7.5,2.4,0.6,3.7,High,3.4,Law,3,6,3,8,7,3,88000,8,6,Mid,Computer Science,Computer Graphics,Graphics Programmer,3D Rendering,Weak,Average,Strong
STU_01050,0,CSE,2,very_low,1.36559111032951,7.464147382102537,21,1,3,0,0,0,0,2,6.2,6.1,0.4,9.8,1.5,Moderate,3.0,Business,1,4,1,6,5,1,56000,6,8,Entry,,,,,,,
STU_01051,0,ECE,5,medium,2.809311538791001,11.089782286423414,3,0,2,0,0,0,0,3,5.4,5.4,4.2,5.5,3.5,High,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,Computer Science,IoT (Internet of Things),IoT Developer,Smart Home Automation,Weak,Strong,Average
STU_01052,1,CSE,1,high,3.2251582751891634,10.779617489002412,1,0,3,1,0,1,0,2,6.7,7.0,1.9,8.1,0.3,Moderate,3.5,Psychology,2,6,2,8,7,2,74000,7,7,Mid,Computer Science,Cybersecurity,Information Security Analyst,Network Security,Average,Weak,Strong
STU_01053,0,IT,8,low,1.773293697386631,7.102635280514327,15,0,2,1,0,0,0,0,7.0,7.1,5.8,1.4,2.7,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01054,1,CSE,8,low,2.266160309674473,11.963648910840048,9,0,2,0,0,0,0,2,5.7,8.6,3.0,6.4,0.3,Low,3.0,Business,1,4,1,6,5,1,56000,6,8,Entry,,,,,,,
STU_01055,0,ECE,2,very_high,3.5451594318003106,5.670143805418788,2,1,4,0,0,1,0,0,8.2,8.4,0.9,3.5,3.0,High,3.7,Computer Science,3,8,3,9,8,4,110000,9,6,Mid,Computer Science,Software Development,Software Engineer,Mobile App Development,Strong,Strong,Average
STU_01056,1,ECE,7,very_low,0.6404398092314469,18.40227626645257,22,0,0,0,1,0,0,0,5.1,8.8,0.8,8.3,1.0,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01057,0,Mechanical,4,low,1.9523336493468064,13.794030697237371,13,0,4,0,0,1,1,1,5.5,8.9,1.0,5.1,3.5,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01058,0,IT,1,low,1.836642800001118,5.763042715548061,16,1,2,1,1,0,0,1,5.0,9.3,4.1,5.5,0.1,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01059,0,Civil,3,low,1.8556669117535305,1.9932784415355176,13,0,1,0,1,1,0,0,5.0,9.3,4.1,5.5,0.1,Low,3.0,Psychology,1,3,1,6,5,1,42000,6,8,Entry,,,,,,,
STU_01060,0,CSE,7,low,1.5858200366928563,18.652914346823355,27,1,4,1,1,1,1,2,5.3,5.2,0.4,11.1,2.0,High,3.0,Psychology,1,3,1,6,5,1,42000,6,8,Entry,,,,,,,
STU_01061,0,CSE,4,high,3.219685483262613,14.81559734321345,5,1,3,0,0,0,1,1,6.7,9.8,1.7,2.2,3.6,Moderate,3.5,Marketing,3,7,3,8,7,3,72000,8,7,Mid,Computer Science,Data Science,Data Scientist,Machine Learning,Average,Strong,Weak
STU_01062,0,Civil,5,very_low,1.1746095143108737,15.615709667309527,26,0,3,1,0,0,0,2,6.1,9.7,2.8,2.5,2.9,Moderate,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01063,0,ECE,5,very_low,0.5296032590122841,17.57061498414312,25,0,1,0,0,0,1,3,5.5,9.1,4.4,1.4,3.6,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01064,1,Mechanical,8,low,1.8913004299388907,14.964776123618002,20,0,1,1,1,1,0,1,5.5,9.1,4.4,1.4,3.6,Low,3.0,Psychology,1,3,1,6,5,1,42000,6,8,Entry,,,,,,,
STU_01065,1,IT,7,very_low,1.0894406041524294,2.962015972542549,18,0,2,0,0,0,0,1,6.7,5.6,2.5,9.1,0.1,High,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01066,0,IT,4,very_low,1.11944101772116,9.242809465398016,23,1,3,1,0,0,0,2,5.2,9.8,3.0,4.6,1.4,Low,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01067,0,IT,6,low,2.340156389104695,17.656729813561583,15,0,2,0,1,1,0,4,5.5,6.7,5.2,4.8,1.8,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01068,1,Mechanical,5,low,2.248337588471201,4.286001446457572,14,1,2,1,1,1,0,1,5.7,6.0,3.0,6.8,2.5,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01069,1,ECE,7,very_low,0.5329232037789974,11.36638302155851,26,0,1,1,1,1,0,2,5.9,6.3,1.4,7.0,3.4,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_01070,1,ECE,5,very_high,3.5106808899730706,19.765242302863737,1,0,1,1,1,0,0,3,9.9,9.8,0.2,3.0,1.1,High,3.9,Computer Science,4,9,5,10,9,5,144000,10,5,Senior,Computer Science,Artificial Intelligence,AI Researcher,Neural Network Development,Strong,Average,Weak
STU_01071,1,CSE,4,low,1.5961281034309902,12.932422673151107,17,0,3,0,0,0,0,1,5.3,7.6,4.5,4.2,2.4,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01072,1,CSE,4,low,1.6884763841942343,6.811518748422374,14,0,0,0,1,0,0,0,5.2,8.4,0.1,7.9,2.4,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01073,1,IT,4,low,2.315769874969324,12.366926140909149,17,0,3,0,1,0,0,0,5.2,8.4,0.1,7.9,2.4,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_01074,0,IT,7,very_low,0.8762666604767739,10.697455115175105,24,0,2,1,0,0,1,1,5.7,5.0,1.0,9.3,3.0,High,2.9,Arts,0,2,0,6,4,0,35000,5,7,Entry,,,,,,,
STU_01075,1,CSE,3,medium,2.837891417954615,6.615859828553113,10,0,4,1,0,0,0,2,5.9,9.9,0.6,4.9,2.7,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,Computer Science,Mobile App Development,Mobile App Developer,Android Game,Average,Weak,Strong
STU_01076,1,IT,7,medium,2.8199217452931866,17.75503049343376,10,1,1,0,1,0,0,2,6.1,6.4,0.8,9.8,0.9,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,Computer Science,Mobile App Development,Mobile App Developer,Android Game,Average,Weak,Strong
STU_01077,0,Civil,6,low,1.955791738835412,15.14938101446206,16,1,2,1,0,0,0,0,5.9,5.5,3.8,6.9,1.9,High,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01078,1,CSE,4,medium,2.8625628192347974,18.54732818923107,14,1,3,0,0,1,0,3,5.3,5.7,4.3,7.4,1.3,High,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,Computer Science,Database Management,Database Administrator,SQL Database Administration,Weak,Strong,Average
STU_01079,0,CSE,2,medium,2.8463787534192235,17.955916127840517,6,0,3,1,0,0,1,2,5.7,5.3,1.2,11.0,0.8,High,3.0,Arts,1,3,1,6,5,1,46000,6,8,Entry,Computer Science,Data Science,Data Scientist,Machine Learning,Average,Strong,Weak
STU_01080,0,CSE,4,very_low,0.3226418269944476,3.3766721330514016,27,1,0,0,0,0,0,3,7.0,7.1,5.8,1.4,2.7,Moderate,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01081,1,ECE,5,low,1.671076181781797,2.985360253384945,12,0,2,1,0,0,0,3,5.9,6.3,1.4,7.0,3.4,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01082,1,ECE,8,very_low,0.6189366143827062,11.627331144091498,27,1,2,1,0,0,0,3,5.4,6.9,1.9,6.2,3.6,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01083,1,Mechanical,8,very_low,1.4890670205298442,8.98296405464425,16,0,1,0,0,0,0,0,5.2,6.8,1.9,8.6,1.5,Low,3.0,Marketing,1,3,1,6,5,1,40000,6,8,Entry,,,,,,,
STU_01084,1,IT,6,low,2.220548508939325,9.518844350954485,14,0,3,1,1,0,0,1,5.8,9.3,5.7,2.5,0.7,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01085,1,CSE,6,low,1.6190305128354965,9.406480958744128,16,0,1,1,0,0,1,3,5.8,7.0,0.3,9.5,1.4,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01086,1,IT,7,very_low,0.586837405483887,16.975351705626284,27,1,0,1,0,0,1,2,6.7,6.0,0.4,7.5,3.4,Moderate,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01087,1,IT,6,low,1.7875223290156508,2.0896063350791616,13,0,3,0,0,0,0,3,5.7,5.0,1.0,9.3,3.0,High,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01088,0,CSE,5,low,1.934935784062694,12.7031397772787,16,1,1,0,0,0,1,3,5.2,5.8,5.3,6.0,1.7,High,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01089,1,Civil,7,low,2.2598041504961186,10.251524318484233,14,0,3,1,0,0,0,2,6.1,9.7,2.8,2.5,2.9,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01090,0,ECE,6,very_low,0.8979380920800135,2.4610424718064983,25,0,1,1,1,1,0,2,5.2,8.4,0.1,7.9,2.4,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01091,1,IT,5,high,3.2609504905530398,14.880989024571557,1,0,3,0,0,1,0,1,9.6,8.2,2.4,3.4,0.4,High,3.4,Law,2,5,2,8,7,2,82000,7,6,Mid,Computer Science,Artificial Intelligence,AI Researcher,Reinforcement Learning,Strong,Weak,Average
